City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Ketchikan,US,2021-07-24 20:14:33,55.3422,-131.6461,60.57,74,87,8.66
293,Airai,TL,2021-07-24 20:14:33,-8.9266,125.4092,55.35,40,6,2.93
294,Hurricane,US,2021-07-24 20:14:33,37.1753,-113.2899,97.14,48,98,5.88
295,Estelle,US,2021-07-24 20:14:34,29.8458,-90.1067,98.01,54,40,6.91
296,Coos Bay,US,2021-07-24 20:14:34,43.3665,-124.2179,89.85,82,90,23.02
297,Sosua,DO,2021-07-24 20:14:34,19.7667,-70.5167,89.58,79,40,16.11
298,Molchanovo,RU,2021-07-24 20:14:35,57.5817,83.7692,62.01,77,46,3.42
299,Cayenne,GF,2021-07-24 20:14:35,4.9333,-52.3333,83.08,78,0,1.01
300,Sibolga,ID,2021-07-24 20:14:35,1.7427,98.7792,76.87,83,100,2.86
301,Yar-Sale,RU,2021-07-24 20:14:35,66.8333,70.8333,50.31,82,0,9.1
302,Port Elizabeth,ZA,2021-07-24 20:14:36,-33.918,25.5701,52.7,67,2,10.42
303,Nikolskoye,RU,2021-07-24 20:14:36,59.7035,30.7861,58.89,67,31,3.42
304,Havoysund,NO,2021-07-24 20:14:36,70.9963,24.6622,45.48,83,100,21.83
305,Marolambo,MG,2021-07-24 20:14:37,-20.05,48.1167,59.45,98,100,5.08
306,Pedernales,DO,2021-07-24 20:14:37,18.0384,-71.744,85.8,67,93,4.59
307,Santa Maria,BR,2021-07-24 20:14:37,-29.6842,-53.8069,75.25,60,54,4.52
308,Presidencia Roque Saenz Pena,AR,2021-07-24 20:14:38,-26.7852,-60.4388,92.01,23,5,10.31
309,Novobelokatay,RU,2021-07-24 20:14:38,55.7062,58.9549,57.15,83,55,0.56
310,Nome,US,2021-07-24 20:14:38,64.5011,-165.4064,49.15,87,90,6.91
311,Codrington,AU,2021-07-24 20:14:38,-38.2667,141.9667,45.03,68,88,22.97
312,Chumikan,RU,2021-07-24 20:14:39,54.7183,135.315,54.75,100,100,2.35
313,College,US,2021-07-24 20:14:39,64.8569,-147.8028,62.26,89,40,11.5
314,Saint-Leu,RE,2021-07-24 20:14:39,-21.15,55.2833,67.06,78,74,11.74
315,Tucupita,VE,2021-07-24 20:14:39,9.0622,-62.051,82.58,85,100,3.98
316,Saldanha,ZA,2021-07-24 20:14:40,-33.0117,17.9442,53.91,66,8,11.43
317,Husavik,IS,2021-07-24 20:14:40,66.0449,-17.3389,55.2,89,56,8.19
318,Funtua,NG,2021-07-24 20:14:40,11.5233,7.3081,70.34,94,100,8.25
319,Washougal,US,2021-07-24 20:14:40,45.5826,-122.3534,92.16,44,1,6.91
320,Nyrob,RU,2021-07-24 20:14:41,60.733,56.7202,43.11,87,9,2.33
321,Pandamatenga,BW,2021-07-24 20:14:41,-18.5278,25.627,57.06,58,12,3.89
322,Takoradi,GH,2021-07-24 20:12:55,4.8845,-1.7554,74.89,79,5,6.42
323,North Bend,US,2021-07-24 20:12:56,43.4065,-124.2243,69.17,82,90,23.02
324,Karratha,AU,2021-07-24 20:14:41,-20.7377,116.8463,69.71,48,100,6.73
325,Pevek,RU,2021-07-24 20:14:42,69.7008,170.3133,36.68,92,100,10.94
326,Mola Di Bari,IT,2021-07-24 20:14:42,41.0609,17.0873,84.9,59,0,5.68
327,Nenjiang,CN,2021-07-24 20:14:42,49.1833,125.2167,64.31,98,12,7.63
328,Tommot,RU,2021-07-24 20:14:42,58.9564,126.2925,59.45,98,100,1.79
329,Adra,ES,2021-07-24 20:14:43,36.7496,-3.0206,92.82,46,3,3.71
330,Galt,US,2021-07-24 20:14:43,38.2546,-121.3,102.65,14,2,11.01
331,Clemencia,CO,2021-07-24 20:14:43,10.5665,-75.325,87.39,76,100,6.96
332,Macheng,CN,2021-07-24 20:14:43,31.1783,115.0319,75.7,88,12,6.64
333,Dunhua,CN,2021-07-24 20:14:44,43.3725,128.2425,67.57,83,89,3.33
334,Kansanshi,ZM,2021-07-24 20:14:44,-12.0951,26.4273,57.11,69,21,10.89
335,Dalbandin,PK,2021-07-24 20:14:44,28.8947,64.4101,93.42,31,78,15.41
336,Amapa,BR,2021-07-24 20:13:14,1.0,-52.0,82.22,71,99,1.59
337,Taunggyi,MM,2021-07-24 20:14:44,20.7833,97.0333,63.5,96,91,3.02
338,Constitucion,CL,2021-07-24 20:10:56,-35.3333,-72.4167,52.34,87,100,12.5
339,Humaita,BR,2021-07-24 20:14:45,-7.5061,-63.0208,97.84,29,99,0.87
340,Severo-Kurilsk,RU,2021-07-24 20:14:45,50.6789,156.125,55.36,96,48,1.43
341,Ovalle,CL,2021-07-24 20:14:45,-30.5983,-71.2003,54.88,66,100,4.05
342,Nelson Bay,AU,2021-07-24 20:14:46,-32.7167,152.15,57.09,59,46,4.0
343,Bungu,TZ,2021-07-24 20:14:46,-7.6337,39.0582,68.85,83,92,6.15
344,Faya,SA,2021-07-24 20:12:52,18.3851,42.4509,66.72,67,62,3.13
345,Yumen,CN,2021-07-24 20:14:46,40.2833,97.2,74.37,51,84,3.83
346,Falam,MM,2021-07-24 20:14:47,22.9167,93.6833,62.47,98,84,4.09
347,Dunedin,NZ,2021-07-24 20:14:47,-45.8742,170.5036,44.8,58,91,10.0
348,Concordia,AR,2021-07-24 20:14:47,-31.393,-58.0209,76.78,54,100,8.01
349,Inhambane,MZ,2021-07-24 20:14:47,-23.865,35.3833,63.93,67,78,11.3
350,Ahipara,NZ,2021-07-24 20:14:48,-35.1667,173.1667,55.76,81,100,11.12
351,Severnyy,RU,2021-07-24 20:14:48,50.677,36.5532,68.04,60,0,6.71
352,Hobyo,SO,2021-07-24 20:14:48,5.3505,48.5268,77.99,73,54,27.98
353,Chuy,UY,2021-07-24 20:14:48,-33.6971,-53.4616,59.16,81,95,5.84
354,Gombe,NG,2021-07-24 20:14:49,10.2897,11.1673,73.94,85,11,7.36
355,Sesheke,ZM,2021-07-24 20:14:49,-17.4759,24.2968,64.71,45,56,11.27
356,Uusikaupunki,FI,2021-07-24 20:14:49,60.8004,21.4084,61.32,72,40,3.83
357,China,MX,2021-07-24 20:14:50,25.7,-99.2333,101.21,18,0,18.45
358,Novocheremshansk,RU,2021-07-24 20:14:50,54.3571,50.1666,55.11,83,26,5.91
359,Aysha,RU,2021-07-24 20:14:50,55.8704,48.6319,57.65,69,17,4.97
360,Guiong,PH,2021-07-24 20:14:50,6.4186,122.0258,80.15,88,91,7.54
361,Monterey,US,2021-07-24 20:14:51,36.2505,-121.2516,91.71,16,55,3.36
362,Eyl,SO,2021-07-24 20:14:51,7.9803,49.8164,80.01,62,68,25.3
363,Witu,KE,2021-07-24 20:14:51,-2.3889,40.4382,77.16,77,5,19.98
364,Waw,SS,2021-07-24 20:14:52,7.7029,27.9953,70.59,96,88,6.76
365,Itarema,BR,2021-07-24 20:14:52,-2.9248,-39.9167,80.87,66,41,16.55
366,Half Moon Bay,US,2021-07-24 20:14:52,37.4636,-122.4286,90.91,64,1,1.01
367,Sajanan,TN,2021-07-24 20:14:52,37.0573,9.2426,88.81,31,0,11.86
368,Krasnoselkup,RU,2021-07-24 20:13:55,65.7,82.4667,56.55,94,90,13.53
369,Poladpur,IN,2021-07-24 20:14:53,17.9802,73.466,76.6,94,100,4.5
370,Venta,LT,2021-07-24 20:14:53,56.2,22.7,65.08,76,3,6.02
371,Ciudad Real,ES,2021-07-24 20:14:53,39.0,-4.0,83.05,17,100,1.01
372,Mikhaylovsk,RU,2021-07-24 20:14:53,45.1283,42.0256,71.98,60,40,0.0
373,Ilulissat,GL,2021-07-24 20:14:54,69.2167,-51.1,44.62,81,75,8.05
374,Zheleznodorozhnyy,RU,2021-07-24 20:14:54,55.7503,38.0042,63.36,56,78,3.11
375,Kapuskasing,CA,2021-07-24 20:12:13,49.4169,-82.4331,67.5,97,100,5.48
376,Port Macquarie,AU,2021-07-24 20:14:54,-31.4333,152.9167,57.16,70,1,9.78
377,Rawson,AR,2021-07-24 20:14:55,-43.3002,-65.1023,50.97,37,99,17.29
378,Roma,US,2021-07-24 20:14:55,43.2128,-75.4557,83.84,44,1,8.05
379,Kaliua,TZ,2021-07-24 20:14:55,-5.0606,31.7936,69.69,31,0,4.83
380,Yeniseysk,RU,2021-07-24 20:14:55,58.4497,92.1703,61.99,71,0,4.79
381,Waingapu,ID,2021-07-24 20:14:56,-9.6567,120.2641,70.84,76,20,4.32
382,Mattawa,US,2021-07-24 20:14:56,46.7379,-119.9028,92.71,17,0,3.89
383,Araouane,ML,2021-07-24 20:14:56,18.9048,-3.5265,99.14,25,65,4.68
384,Fruitvale,US,2021-07-24 20:14:57,39.0817,-108.4968,91.33,37,1,1.01
385,Hofn,IS,2021-07-24 20:14:57,64.2539,-15.2082,52.54,99,100,17.43
386,Chebarkul,RU,2021-07-24 20:14:57,54.9749,60.3633,56.19,75,8,5.32
387,Peleduy,RU,2021-07-24 20:14:57,59.6289,112.7406,60.37,85,51,2.82
388,Mutis,CO,2021-07-24 20:14:58,6.2262,-77.4044,74.79,93,100,9.64
389,Ostrovnoy,RU,2021-07-24 20:14:21,68.0531,39.5131,48.45,91,97,16.73
390,Pandan,PH,2021-07-24 20:14:58,14.0453,124.1694,82.38,78,98,17.13
391,The Valley,AI,2021-07-24 20:10:10,18.217,-63.0578,86.14,74,75,17.27
392,Kaura Namoda,NG,2021-07-24 20:14:58,12.5898,6.5779,77.95,76,32,9.42
393,Dingle,PH,2021-07-24 20:14:59,10.9995,122.6711,78.12,86,96,11.99
394,Bryan,US,2021-07-24 20:11:38,30.6744,-96.37,96.13,55,1,8.05
395,Trelew,AR,2021-07-24 20:14:49,-43.249,-65.3051,51.44,31,99,16.6
396,Merauke,ID,2021-07-24 20:14:59,-8.4667,140.3333,76.24,87,88,8.34
397,Auki,SB,2021-07-24 20:13:16,-8.7676,160.7034,77.43,86,98,4.54
398,Abu Dhabi,AE,2021-07-24 20:10:57,24.4667,54.3667,96.91,71,3,8.05
399,Boa Vista,BR,2021-07-24 20:14:59,2.8197,-60.6733,89.58,55,75,5.75
400,Hays,US,2021-07-24 20:15:00,30.0502,-98.0336,97.12,46,0,5.99
401,Vestmanna,FO,2021-07-24 20:15:00,62.1564,-7.1664,49.12,100,90,9.22
402,Qena,EG,2021-07-24 20:15:00,26.1615,32.7183,88.57,22,0,9.82
403,Preobrazheniye,RU,2021-07-24 20:15:01,42.9019,133.9064,71.98,86,8,4.21
404,Rio Grande,BR,2021-07-24 20:15:01,-32.035,-52.0986,74.95,68,91,4.92
405,Sfantu Gheorghe,RO,2021-07-24 20:15:01,45.8667,25.7833,64.56,69,68,2.75
406,Manzanillo,CU,2021-07-24 20:15:01,20.3433,-77.1167,88.29,59,95,8.88
407,Birao,CF,2021-07-24 20:15:02,10.2849,22.7882,79.75,66,100,6.62
408,Puerto Quijarro,BO,2021-07-24 20:15:02,-17.7833,-57.7667,97.75,19,0,5.73
409,Namibe,AO,2021-07-24 20:15:00,-15.1961,12.1522,65.75,87,0,4.03
410,Cairns,AU,2021-07-24 20:15:04,-16.9167,145.7667,67.95,97,76,8.05
411,Karaton,ID,2021-07-24 20:15:04,-6.3424,106.1045,76.96,94,0,1.79
412,Knysna,ZA,2021-07-24 20:15:04,-34.0363,23.0471,51.98,43,36,5.19
413,Languyan,PH,2021-07-24 20:15:05,5.2618,120.0807,80.49,89,100,7.85
414,Aqtobe,KZ,2021-07-24 20:15:05,50.2797,57.2072,62.69,72,0,8.95
415,Ghorawal,IN,2021-07-24 20:15:05,24.7667,82.7833,78.24,90,7,9.01
416,Tazovskiy,RU,2021-07-24 20:15:06,67.4667,78.7,48.85,87,100,6.96
417,Lagoa,PT,2021-07-24 20:15:06,39.05,-27.9833,71.38,90,85,15.12
418,Loja,EC,2021-07-24 20:15:06,-3.9931,-79.2042,73.31,35,86,8.19
419,Polunochnoye,RU,2021-07-24 20:15:06,60.8697,60.4153,45.77,90,96,3.76
420,Celendin,PE,2021-07-24 20:15:07,-6.8703,-78.1517,75.72,27,4,5.19
421,Ancud,CL,2021-07-24 20:15:07,-41.8697,-73.8203,47.73,69,100,4.45
422,Ermoupolis,GR,2021-07-24 20:15:07,37.4423,24.9425,79.29,50,20,21.85
423,Calama,CL,2021-07-24 20:15:07,-22.4667,-68.9333,68.49,6,5,20.71
424,Kesinga,IN,2021-07-24 20:15:08,20.2,83.2333,77.4,85,100,3.91
425,Avera,US,2021-07-24 20:15:08,33.194,-82.5271,91.9,41,0,5.53
426,Port Lincoln,AU,2021-07-24 20:15:08,-34.7333,135.8667,53.56,69,100,17.6
427,Borgarnes,IS,2021-07-24 20:15:09,64.5383,-21.9206,53.82,91,100,9.62
428,Keskin,TR,2021-07-24 20:15:09,39.6731,33.6136,67.08,61,2,7.92
429,Honiara,SB,2021-07-24 20:15:09,-9.4333,159.95,76.86,85,71,5.79
430,Kitob,UZ,2021-07-24 20:15:09,39.0843,66.8332,88.38,19,0,7.4
431,Carauari,BR,2021-07-24 20:15:10,-4.8828,-66.8958,89.29,52,51,1.45
432,Laje,BR,2021-07-24 20:15:10,-10.1833,-40.9667,70.18,75,95,15.79
433,Iranshahr,IR,2021-07-24 20:15:10,27.2025,60.6848,86.34,58,75,6.91
434,Mahanoro,MG,2021-07-24 20:15:10,-19.9,48.8,67.06,92,100,11.63
435,Geraldton,AU,2021-07-24 20:15:11,-28.7667,114.6,54.01,94,90,8.05
436,Mizan Teferi,ET,2021-07-24 20:15:11,6.9833,35.5833,60.73,98,94,1.86
437,Ginir,ET,2021-07-24 20:15:11,7.1333,40.7,58.03,72,99,16.87
438,Huarmey,PE,2021-07-24 20:15:12,-10.0681,-78.1522,68.58,71,10,10.25
439,Lata,PT,2021-07-24 20:14:00,40.1629,-8.3327,71.04,84,30,4.61
440,Hambantota,LK,2021-07-24 20:15:12,6.1241,81.1185,79.2,83,86,14.03
441,Moa,CU,2021-07-24 20:15:12,20.6569,-74.9403,85.35,73,92,8.81
442,Moranbah,AU,2021-07-24 20:15:12,-22.0016,148.0466,53.17,53,2,9.57
443,Finnsnes,NO,2021-07-24 20:15:13,69.2296,17.9811,54.21,99,100,4.47
444,Gornoye Loo,RU,2021-07-24 20:15:13,43.7129,39.6049,71.38,79,3,6.11
445,Alice Springs,AU,2021-07-24 20:15:13,-23.7,133.8833,38.75,56,43,5.75
446,Sao Felix Do Xingu,BR,2021-07-24 20:15:14,-6.6447,-51.995,94.23,24,52,4.63
447,Marawi,PH,2021-07-24 20:15:14,7.9986,124.2928,71.65,89,22,6.53
448,Ampanihy,MG,2021-07-24 20:15:14,-24.7,44.75,59.94,55,43,10.2
449,Waspan,NI,2021-07-24 20:15:16,14.7419,-83.9717,87.48,51,99,9.28
450,Touros,BR,2021-07-24 20:15:16,-5.1989,-35.4608,81.5,62,10,19.01
451,Mirnyy,RU,2021-07-24 20:15:16,62.5353,113.9611,55.9,81,46,3.18
452,Taksimo,RU,2021-07-24 20:15:17,56.3444,114.8794,60.33,74,100,4.14
453,Klaksvik,FO,2021-07-24 20:15:17,62.2266,-6.589,50.92,93,84,16.91
454,Samana,DO,2021-07-24 20:15:09,19.2056,-69.3369,89.82,70,40,6.91
455,Aksu,CN,2021-07-24 20:15:17,41.1231,80.2644,82.99,37,0,3.29
456,Praia,CV,2021-07-24 20:15:13,14.9215,-23.5087,77.54,65,75,9.22
457,Yoichi,JP,2021-07-24 20:15:18,43.2039,140.7703,72.23,88,41,4.09
458,Tazmalt,DZ,2021-07-24 20:15:18,36.3868,4.3989,92.3,24,81,3.09
459,Fare,PF,2021-07-24 20:15:18,-16.7,-151.0167,77.45,72,77,11.99
460,Comodoro Rivadavia,AR,2021-07-24 20:13:37,-45.8667,-67.5,51.66,50,0,9.22
461,Kayerkan,RU,2021-07-24 20:15:19,69.3497,87.7602,46.49,90,100,2.37
462,Chapada Dos Guimaraes,BR,2021-07-24 20:15:19,-15.4606,-55.7497,87.46,20,0,5.93
463,Ferrol,ES,2021-07-24 20:15:20,43.4832,-8.2369,68.25,86,7,5.7
464,Yelizovo,RU,2021-07-24 20:15:20,53.1873,158.3805,53.74,100,90,2.24
465,Snezhnogorsk,RU,2021-07-24 20:15:20,69.1933,33.2531,51.58,80,99,21.97
466,Aguimes,ES,2021-07-24 20:15:20,27.9054,-15.4461,71.65,73,20,23.02
467,Ardakan,IR,2021-07-24 20:15:21,32.31,54.0175,97.18,12,0,4.27
468,Riyadh,SA,2021-07-24 20:12:43,24.6877,46.7219,96.94,14,1,9.6
469,Sebrovo,RU,2021-07-24 20:15:21,50.0981,43.2976,68.09,65,100,4.47
470,High Rock,BS,2021-07-24 20:15:21,26.6208,-78.2833,86.02,78,99,19.35
471,Evensk,RU,2021-07-24 20:12:16,61.95,159.2333,50.45,97,100,1.1
472,Ingham,US,2021-07-24 20:15:22,42.6,-84.3833,85.84,76,1,6.91
473,Naze,JP,2021-07-24 20:15:22,28.3667,129.4833,77.32,92,100,22.24
474,Viedma,AR,2021-07-24 20:15:22,-40.8135,-62.9967,50.49,41,100,11.03
475,Znin,PL,2021-07-24 20:15:23,52.8496,17.7199,70.34,67,80,7.54
476,Tezu,IN,2021-07-24 20:15:23,27.9167,96.1667,77.4,96,99,2.39
477,Horasan,TR,2021-07-24 20:15:23,40.0458,42.1728,61.34,83,0,3.0
478,Guhagar,IN,2021-07-24 20:15:23,17.4842,73.1929,78.71,89,100,10.92
479,Soloneshnoye,RU,2021-07-24 20:15:24,51.6544,84.3197,60.58,93,8,5.23
480,Semey,KZ,2021-07-24 20:15:24,50.4111,80.2275,72.75,55,0,5.59
481,Micheweni,TZ,2021-07-24 20:15:22,-4.9667,39.8333,76.12,73,1,18.84
482,Grand Gaube,MU,2021-07-24 20:15:25,-20.0064,57.6608,67.37,77,6,3.0
483,Gazli,UZ,2021-07-24 20:15:25,40.1333,63.45,92.98,12,0,11.25
484,Malakal,SS,2021-07-24 20:15:25,9.5334,31.6605,72.21,97,81,6.8
485,Ndjole,GA,2021-07-24 20:15:26,-0.1783,10.7649,78.21,71,77,7.7
486,Tautira,PF,2021-07-24 20:15:26,-17.7333,-149.15,82.42,72,7,10.18
487,Areia Branca,BR,2021-07-24 20:15:26,-4.9561,-37.1369,81.68,68,11,15.75
488,Coromandel,BR,2021-07-24 20:15:26,-18.4733,-47.2003,73.11,29,0,7.47
489,Pudozh,RU,2021-07-24 20:15:27,61.8099,36.5345,58.17,58,100,6.82
490,Iwanai,JP,2021-07-24 20:15:27,42.9744,140.5089,69.42,95,53,4.61
491,Mazamari,PE,2021-07-24 20:15:27,-11.3258,-74.5308,89.49,38,6,0.87
492,Bose,IT,2021-07-24 20:15:27,45.4612,8.0137,75.25,97,23,6.44
493,Port-Cartier,CA,2021-07-24 20:15:28,50.0334,-66.8654,65.75,65,0,7.45
494,Mehamn,NO,2021-07-24 20:15:28,71.0357,27.8492,44.47,85,100,24.76
495,Angren,UZ,2021-07-24 20:15:28,41.0167,70.1436,81.63,22,0,4.38
496,Syzran,RU,2021-07-24 20:15:29,53.1585,48.4681,61.05,70,44,7.45
497,Rawah,IQ,2021-07-24 20:15:29,34.4816,41.9093,95.77,23,0,10.11
498,Nizwa,OM,2021-07-24 20:15:29,22.9333,57.5333,92.21,45,95,4.43
499,Mangrol,IN,2021-07-24 20:15:29,21.1167,70.1167,82.02,83,99,17.6
500,Motygino,RU,2021-07-24 20:15:30,58.1831,94.7592,60.89,71,3,4.97
501,Kahului,US,2021-07-24 20:13:09,20.8947,-156.47,83.46,86,40,21.85
502,Ayia Galini,GR,2021-07-24 20:15:30,35.1,24.6833,76.59,65,0,11.83
503,Sisimiut,GL,2021-07-24 20:15:30,66.9395,-53.6735,40.28,94,100,6.02
504,Zhetysay,KZ,2021-07-24 20:15:31,40.7333,68.3,81.84,20,0,2.24
505,Vossevangen,NO,2021-07-24 20:15:31,60.623,6.4229,67.53,84,72,5.1
506,Southbridge,US,2021-07-24 20:15:31,42.0751,-72.0334,84.63,51,4,3.78
507,Laguna,US,2021-07-24 20:15:32,38.421,-121.4238,104.22,34,1,1.99
508,Kalmunai,LK,2021-07-24 20:15:32,7.4167,81.8167,81.39,70,100,6.26
509,Praya,CV,2021-07-24 20:15:32,14.9215,-23.5087,77.54,65,75,9.22
510,Vangaindrano,MG,2021-07-24 20:15:32,-23.35,47.6,64.85,68,92,13.96
511,Hamilton,US,2021-07-24 20:11:55,39.1834,-84.5333,90.21,58,75,4.0
512,Homer,US,2021-07-24 20:15:33,59.6425,-151.5483,60.69,83,90,9.22
513,Pumiao,CN,2021-07-24 20:15:33,22.75,108.4833,78.44,87,0,3.18
514,Tessalit,ML,2021-07-24 20:15:33,20.1986,1.0114,94.69,34,62,15.86
515,Dudinka,RU,2021-07-24 20:15:34,69.4058,86.1778,47.64,78,100,4.12
516,Kitimat,CA,2021-07-24 20:15:34,54.0524,-128.6534,64.9,75,100,4.0
517,Baherden,TM,2021-07-24 20:15:34,38.4362,57.4316,93.65,23,0,6.91
518,Tshikapa,CD,2021-07-24 20:15:34,-6.4167,20.8,80.22,28,50,2.17
519,Changji,CN,2021-07-24 20:15:35,44.0167,87.3167,83.19,26,0,2.24
520,Padilla,CO,2021-07-24 20:15:35,3.2204,-76.3139,74.77,57,100,2.28
521,Zemio,CF,2021-07-24 20:13:11,5.0314,25.1361,69.37,91,97,2.21
522,Longhua,CN,2021-07-24 20:15:35,23.6137,114.1919,79.29,83,24,2.08
523,Gat,IL,2021-07-24 20:15:03,31.61,34.7642,81.28,100,1,3.24
524,Dera Bugti,PK,2021-07-24 20:15:35,29.0307,69.151,93.69,41,13,5.53
525,Erenhot,CN,2021-07-24 20:15:36,43.6475,111.9767,64.63,86,100,23.09
526,Along,IN,2021-07-24 20:15:36,28.1667,94.7667,77.0,99,100,1.07
527,Harper,LR,2021-07-24 20:12:46,4.375,-7.7169,76.44,69,99,4.25
528,Kochi,IN,2021-07-24 20:15:36,9.9399,76.2602,76.98,88,17,4.03
529,Stuttgart,DE,2021-07-24 20:15:37,48.7823,9.177,71.02,90,40,9.22
530,Sao Domingos,BR,2021-07-24 20:15:37,-13.3983,-46.3183,82.92,24,4,8.81
531,Manokwari,ID,2021-07-24 20:15:37,-0.8667,134.0833,78.26,73,100,3.62
532,Berbera,SO,2021-07-24 20:15:38,10.4396,45.0143,88.88,42,100,23.29
533,Shenkursk,RU,2021-07-24 20:15:38,62.1091,42.896,52.95,59,100,5.73
534,Jamame,SO,2021-07-24 20:15:38,0.0722,42.7506,75.22,75,84,16.84
535,Ouallam,NE,2021-07-24 20:15:38,14.3188,2.0866,85.17,56,76,7.43
536,Igboho,NG,2021-07-24 20:15:39,8.8333,3.75,71.08,94,100,3.29
537,High Level,CA,2021-07-24 20:15:39,58.5169,-117.136,68.11,68,75,11.5
538,Soyo,AO,2021-07-24 20:15:39,-6.1349,12.3689,72.12,88,0,10.69
539,Kargasok,RU,2021-07-24 20:15:39,59.0556,80.8572,64.24,72,6,6.69
540,Barda,AZ,2021-07-24 20:15:40,40.3744,47.1267,80.8,60,37,14.52
541,Codajas,BR,2021-07-24 20:15:40,-3.8367,-62.0569,93.92,38,76,3.42
542,Stornoway,GB,2021-07-24 20:15:40,58.2093,-6.3865,62.92,100,75,5.75
543,Bandarbeyla,SO,2021-07-24 20:15:41,9.4942,50.8122,77.7,73,11,28.79
544,Pinheiro,BR,2021-07-24 20:14:00,-2.5214,-45.0825,83.91,65,100,2.08
545,San Jeronimo,PE,2021-07-24 20:15:41,-11.9472,-75.2829,63.91,22,16,9.08
546,Batemans Bay,AU,2021-07-24 20:15:41,-35.7167,150.1833,51.91,55,44,12.26
547,Lubana,LV,2021-07-24 20:15:42,56.9,26.7167,57.31,71,10,2.46
548,Vila Velha,BR,2021-07-24 20:14:30,-20.3297,-40.2925,76.96,54,40,6.91
549,Senno,RU,2021-07-24 20:15:42,59.5336,33.9167,50.22,60,8,1.36
550,Shimoda,JP,2021-07-24 20:15:42,34.6667,138.95,75.85,85,2,8.55
551,Tual,ID,2021-07-24 20:15:42,-5.6667,132.75,78.24,81,100,12.24
552,Bardstown,US,2021-07-24 20:15:43,37.8092,-85.4669,91.67,57,1,0.0
553,Auch,FR,2021-07-24 20:15:43,43.65,0.5833,75.11,62,100,5.57
554,La Ceiba,HN,2021-07-24 20:14:01,15.7597,-86.7822,90.95,70,20,9.22
